Category,Keyword,Tweet_Website,Author_Name,Author_Web_Page_URL,UTC_Time,Tweet_Content,Tweet_Image_URL,Tweet_AD,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks
Post&amp;Comment,Pro Palestine,https://twitter.com/rules_of_izzy/status/1719078014531596571,Izzy ,https://twitter.com/rules_of_izzy,2023-10-30T19:45:12.000Z,"It’s a really weird one because he has tried to pander to pro Palestine and then tweets thatI think half his posts are written by someone else In the uk we have Sophie Conran, another right wing shrill, it’s clear half her tweets are from a professional or team and the rest…",,False,,1,8,322
Post&amp;Comment,Pro Palestine,https://twitter.com/LinaAd88/status/1719082334920577239,Lina..,https://twitter.com/LinaAd88,2023-10-30T20:02:22.000Z,"Pro Hamas instead of Pro Palestine!? Do you mean all people demonstrating are terrorists?  People are demanding cease fire to save lives. You should wait a law suit coming, so watch those words carefully!",,False,4,1,13,197
Post&amp;Comment,Pro Palestine,https://twitter.com/vampvrisms/status/1719126575533228406,fox/dru fox/dru ,https://twitter.com/vampvrisms,2023-10-30T22:58:10.000Z,i was correct- apparently he blocked a black woman for asking him to post blm petitions instead of a fake unrelated one + now he's blocking anyone who is even mildly criticizing him / expressing a diff opinion (pro palestine),,False,1,,7,262
Post&amp;Comment,Pro Palestine,https://twitter.com/tweetsandboobs/status/1719119576582045946,Mylf Hedberg,https://twitter.com/tweetsandboobs,2023-10-30T22:30:21.000Z,All of my pro Palestine Jewish homies- we see you. We love you. Your presence in this moment is invaluable. You are the biggest affront to their existence. I love you. Forever.,,False,,1,14,323
Post&amp;Comment,Pro Palestine,https://twitter.com/hinasafi/status/1719088936138821845,Hina Safdar,https://twitter.com/hinasafi,2023-10-30T20:28:36.000Z,Putin is being Pro #Palestine more than the Muslim Ummah.,,False,5,,34,2.7K
Post&amp;Comment,Pro Palestine,https://twitter.com/SkyNews/status/1719128819544543534,Sky News,https://twitter.com/SkyNews,2023-10-30T23:07:05.000Z,"A senior Labour MP has been suspended from the parliamentary party following ""'deeply offensive"" comments he made at a pro-Palestine rally over the weekend.Click below",https://pbs.twimg.com/card_img/1720822518175440897/UNrycc5s?format=jpg&name=small,False,157,61,154,140K
Post&amp;Comment,Pro Palestine,https://twitter.com/acastertwt/status/1719136666068066365,scarlett!! ✡︎  89 days,https://twitter.com/acastertwt,2023-10-30T23:38:15.000Z,"i read his tweet as being pro palestine while aslo pro civilian, i dont feel like he was being neutral. blocking is so unnecessary like",,False,1,,13,2.2K
Post&amp;Comment,Pro Palestine,https://twitter.com/PippaCrerar/status/1719106311076422066,Pippa Crerar,https://twitter.com/PippaCrerar,2023-10-30T21:37:38.000Z,Suella Braverman calls pro-Palestine demos ‘hate marches’ | Israel-Hamas war | The Guardian,https://pbs.twimg.com/card_img/1721500121462915074/qi6adnEY?format=jpg&name=small,False,179,67,150,190K
Post&amp;Comment,Pro Palestine,https://twitter.com/CAIRNational/status/1719085535447134433,CAIR National,https://twitter.com/CAIRNational,2023-10-30T20:15:05.000Z,"On Oct. 31, our #Michigan chapter @CAIRMI plans to hold a press conference with the family of a Muslim student who is not allowed to return to school after refusing to answer questions about her participation in pro-#Palestine protesthttps://cair.com/press_releases/cair-mi-to-hold-press-conference-with-family-of-student-removed-from-bloomfield-hills-high-school-for-refusing-to-answer-questions-about-participation-in-walk-out-for-palestine/…#CeasefireNOW #Gaza",https://pbs.twimg.com/card_img/1721622271708565505/XcVCL1VV?format=png&name=small,False,3,23,33,2.1K
Post&amp;Comment,Pro Palestine,https://twitter.com/JoeReynolds2020/status/1719078919704306159,JoeReynoldsChief,https://twitter.com/JoeReynolds2020,2023-10-30T19:48:48.000Z,"'I see you have some anti-Semitic posts.''Pro Palestine, really.''You said, 'Rid Palestine of the Jews.'''Well, you know.''Yes. We'll be in touch.'",,False,1,,9,504
